x_position,y_position
7.847545957565307,0.16653711795806886
4.259909418651036,0.2608802693230765
3.8018707396676734,0.7109788420308343
2.191695591874027,4.5298083152916595
1.8070210856009286,5.279831660325225
0.18734534660603663,-0.13903449427213044
3.5739873865119316,-3.9861550682985274
-0.07464369160397011,-6.215046369897876
4.675069378817364,-5.130743961748433
12.03191023355518,-6.070099881749207
16.31824707312446,-6.678049345966683
22.487699145408005,-3.962428412643952
23.654651423522022,-2.398486874491228
18.29712015039474,-3.389178154584516
20.29428314019305,-1.8853787822587733
23.08733977896288,-2.185689212814494
19.782719053044218,-0.9354398959041188
30.208060952837737,3.5246214318987015
41.05312420283034,0.9860738235520512
38.20910310051021,-4.46638621507474
42.61720787009588,-2.240924202089936
46.877059860706495,-5.104339939079939
47.551377480193544,-6.712385336263885
37.96144235592454,-15.970400974470323
34.24106369450095,-16.91463940145033
41.75973640675554,-15.44097846792553
36.23489546364177,-14.780991652158871
33.536402132582786,-15.946848111432491
39.918850017478526,-14.88699245083273
39.97446368174624,-17.48771478863844
44.93508091124893,-13.856434115190963
49.30735856889402,-12.869264315386275
53.41612695417782,-11.249079675586227
62.32916283328578,-10.648050494173745
62.08836733950125,-13.533950928383241
70.2869119579295,-9.74487261846228
77.36725632249039,-3.318303556744512
82.59134876266207,-4.282206756287165
85.95851363457146,-1.8083107296758367
92.47862612166287,3.1961039602760932
88.50416665682728,2.620877843298731
85.77978629482759,1.1054160336430743
94.45679999897405,4.5142763279412685
94.76032091484028,3.396517379806973
93.19017376939682,3.987923253802429
92.50945773855726,2.7669280446199114
90.50348248153144,2.235737299584104
79.4965954694736,-0.811804901564035
70.42289145481986,0.833551245621581
67.34124457069052,2.3137253129594386
65.06448261590343,-0.6313765166124741
67.78537959788206,-2.392460861569809
67.4670914596287,-9.340643670582086
68.76978598276341,-11.430571152121509
70.64399746992079,-8.62174986288852
69.060578995109,-10.93403775717221
74.29868584687168,-7.635237043043974
74.69520677680265,-11.079240326536892
70.04624092072224,-11.981992823399816
77.4224821765019,-9.005274866145067
69.98617830538927,-14.018039559768816
68.79958493879796,-15.981471650485942
71.91717362146878,-14.483950795778544
69.17539317454548,-20.38068737617113
72.08123047546054,-15.626852615599772
77.21507281441049,-14.595414865683221
76.42643052782213,-12.373850791214874
73.36268148073569,-10.047849164740988
73.54141568019365,-13.227481302160498
70.58696722002345,-14.282460517509968
74.56496228204104,-14.343197462951503
78.66774224845321,-17.8692894605027
68.819226153952,-15.405357763537555
59.06736029767305,-11.572423405018974
61.060405857308915,-14.422673472553244
58.84252444571107,-15.246610940098043
63.56542032587641,-14.47214270409851
65.72882024592789,-10.07338061339198
56.20213435448701,-28.6587194496719
52.967287407966325,-23.79083827387265
57.58827177954379,-10.914102479662663
71.03662756432678,-1.259069673755242
67.26285943772788,-3.0515138911796935
68.4908916013176,-1.8582106588353235
64.28362918314845,-2.341669659314062
62.48325547602807,-0.805489459796918
69.25606113459544,-4.862782667879307
77.26247371359126,-5.899770604300112
76.67936096115368,-7.511013017820925
74.81897143566964,-7.886819403118793
75.81521005112434,-14.565044955282264
79.91632544721398,-8.819313245008736
82.98044361718311,-2.797509632425542
78.71497769234334,-0.9248831850334609
75.17353955473065,0.058099543505982676
81.4811048477228,6.393352421128349
80.89856170056235,11.104754692105663
87.93343899147506,7.531538185247387
92.4383904926695,-2.188464290925724
84.65855661393226,-2.6130695812652673
84.47478714136992,-7.5739631829028875
81.5158694448561,-10.055667083436896
90.94708975957556,-6.754796163280393
84.45891308282236,1.5692925260002166
73.5614799926124,-2.330714960343167
81.91166242128003,4.567923857228657
79.1056130743562,7.439867942081413
83.60284956680663,5.28286530817967
88.05928243915498,7.38034276190598
86.9146464562282,15.257269148594496
86.2487951107721,16.711251183913507
74.44671595544052,17.26712321402031
76.5169071249481,18.94937630600584
77.03471862810433,11.208583514334325
80.18850447583337,18.520672605096255
82.34093616464402,17.764783846298123
85.29790110484464,22.49797465359356
86.74570808921365,26.266114697542616
97.49697861204426,32.20848364716801
97.92182254715088,31.879747620216484
100.0466238422951,44.845830817583106
99.91338729261436,51.72106630222838
96.30581188513203,53.769104021954945
94.27224123459116,58.438476791824236
99.04652428819809,60.830341331427746
94.28177070508674,59.76116667353366
93.59893984515867,67.51227212095098
99.46227527108009,66.55941759141074
105.24791456169167,72.21415527722671
109.35076105202312,84.71392158105898
104.81748556407682,96.76679256408973
97.54549769732506,92.9502085805839
95.67794889099834,100.58974163484488
91.5052347532663,100.70754764196705
88.24455795728377,105.87829656868873
102.45916785403591,107.37767129058498
101.50552785816753,104.74672720583062
99.06227752089727,105.96489036857224
93.44464874216715,107.41325941746285
87.25957758090318,108.18829810269052
84.86565060317037,106.18827116971681
82.55190025163877,110.78430595608604
88.0675244449052,110.84070736153576
83.74493667654306,112.88412349008543
92.07672265306857,118.38252056585411
90.68547365258925,123.02055179336256
89.76038006213051,127.26064110122002
85.67261827266664,132.9646189885187
83.7888332574674,142.86814743462318
86.88356098096222,147.27184954856256
83.12899297894714,154.30910865331143
75.56595230918802,149.51801038809703
78.96717637401498,148.768675194463
74.73950609555604,146.77680474755087
72.77188238795125,146.54638165281656
73.59876137347018,145.88491732153156
78.0603465083003,144.46408303812268
87.01921497519108,140.7682394393412
88.33048180990394,143.409678797479
71.06660154207093,145.42010669231118
67.2928644127384,146.03205677039742
65.6225133783909,152.55389890022582
60.54062530278243,166.66698098781598
60.1368029954372,167.01483696619022
68.50304803800492,168.20235340885085
65.2367365780143,172.699522555635
40.45980467226784,171.3887961276031
43.515410489108966,178.36468906478646
53.15077946622694,178.61466196527041
58.016787673107956,189.97340708245792
61.63261749963035,187.40551312444092
55.62284921376127,196.70990331352934
71.21028356375174,189.2702793412646
62.28489906552772,196.64032867832603
69.38172147450999,204.5340159618773
69.15677636005155,206.81297034390647
69.52317507455726,211.22872776672048
71.37096971935202,212.51764196582297
73.13794239217707,221.11362218653233
78.23488475924484,230.72793887171687
66.21924461892463,234.534215193128
77.71652233964556,234.87986065706568
74.61809540195999,244.25583557960238
67.53989577306169,250.38771770351846
69.43312415532091,250.69940680787113
59.25295428382414,254.1776596789455
45.37557301019949,264.383662982353
53.61366347547089,273.09618545166785
52.936202375702194,274.1041562212677
51.217844332893684,276.68224692442294
36.493621421405756,282.3424680705152
32.20611605012304,291.13408321711677
26.651075828146407,291.3077391067415
28.93013728182944,294.87188033877595
35.3593589662491,293.58953035391886
45.32755001513918,298.34660273350073
46.87064207136606,299.8997535878788
39.34973674150872,301.5726258721911
33.67259483239482,298.32569674917494
39.88820204722541,305.5903503833434
28.870136060942084,310.0318181234635
28.102485092232516,308.1054462392693
31.69209977143325,310.5043972825548
26.18938160070556,315.5853215799578
28.40423639861218,319.1761835824579
30.466868622584762,321.52337634108034
32.102577268242136,325.4790356518193
31.80135629611721,327.57180117005413
35.56108422154732,330.9573206333931
31.300757592557957,336.16400438650237
32.03115891717635,335.50750848431335
40.3251604413856,338.89575975705407
44.954855062153825,344.47126034843524
52.93920249931231,343.3732323639043
39.74335727399237,348.4545930242865
44.19535037791994,347.57067745787305
40.53957518130582,351.9937196782828
50.646539258974855,351.6533648373871
54.673121775473305,358.903941911047
61.303618502965584,357.34227222444974
49.63128068367082,366.5555066318057
40.320194376888935,371.86943648350564
39.72980307717139,377.6869749108979
43.66312302194405,384.82217619328065
53.12136996404661,382.073363309012
65.44159042690623,387.2739248566698
69.05694861346193,382.99121009310863
74.01374997655606,386.6719755991449
70.72943498220364,391.3212058323029
63.553345257224755,391.76645194740604
62.78475589810513,395.41755923232637
63.005594245582834,395.0777489264036
62.315962256095574,391.66285963176017
67.15579701757238,393.38508130322435
73.20738395001896,397.3691644099432
66.96650705131086,402.46603020181556
72.44976750010746,405.5535543630307
71.1752545247513,406.54168945402694
73.25929117690436,404.9715330518905
70.00209486825032,411.3123053981045
67.06698456280544,416.1752613263342
